date,bagsit_river,bancal_river,bayaoas_river,bucao_river,bulsa_river_ds,bulsa_river_us,camiling_river_ds,camiling_river_us,dapya_river,dumoloc_river,lawis_river,malabobo_river,maloma_river,mapita_river,masinloc_river,pmb1,pmb2,pmb3,pmb4,sc1,sc2,sc3,sc4,sc5,SC5b,sc6,sc7,salasa_river
1983-06-12,,,316.44883089490844,,,,,,,187.21635765601073,3946.248780370325,121.86188397835375,,55.708316548943955,544.202246775979,9.078131383814744,22.947148058296026,19.086971917610178,25.832321138774724,18.192828935365192,28.052770299312336,17.869252115060398,9.435377474575567,18.726633402613047,,101.52002983690771,38.0772047383142,
1983-06-13,,,315.62533772327976,,,,,,,186.4816180597433,3900.736219224351,120.35555232068211,,55.5397635209337,535.9086680507236,9.002382101915659,22.76834838692997,18.939193772264527,25.624985771721455,17.94572427017397,27.689622186480925,17.64593927110332,9.318248173987572,18.51261330863271,,100.39770115001832,37.694198786625286,
1983-06-14,,,316.44883089490844,,,,,,,187.21635765601073,3900.736219224351,121.86188397835375,,55.708316548943955,535.9086680507236,9.002382101915659,22.76834838692997,18.939193772264527,25.624985771721455,18.192828935365192,28.052770299312336,17.869252115060398,9.435377474575567,18.726633402613047,,101.52002983690771,38.0772047383142,
1983-06-15,,,316.69391814836933,,,,,,,187.43503015489983,3900.736219224351,122.31019697170841,,55.75848114061369,535.9086680507236,9.002382101915659,22.76834838692997,18.939193772264527,25.624985771721455,18.266371990481627,28.160850094797873,17.935714271000005,9.470237385464852,18.790329859154816,,101.85405623181526,38.19119460488829,
1983-06-16,,,316.33118901324724,,,,,,,187.11139485654397,3855.2236580783742,121.6466937415435,,55.6842375449425,527.615089325468,8.926632820016575,22.589548715563907,18.791415626918873,25.41765040466819,18.157528268909306,28.000891997479275,17.83735028020939,9.41864471734871,18.696059103473,,101.3596971673521,38.02248960235865,
1983-06-17,,,316.69391814836933,,,,,,,187.43503015489983,3809.7110969323994,122.31019697170841,,55.75848114061369,519.3215106002125,8.85088353811749,22.410749044197846,18.64363748157323,25.210315037614922,18.266371990481627,28.160850094797873,17.935714271000005,9.470237385464852,18.790329859154816,,101.85405623181526,38.19119460488829,
1983-06-18,,,316.2135471315859,,,,,,,187.0064320570772,3764.1985357864246,121.43150350473329,,55.66015854094102,511.0279318749571,8.775134256218404,22.23194937283179,18.495859336227575,25.002979670561658,18.122227602453417,27.949013695646215,17.805448445358373,9.401911960121854,18.665484804332948,,101.19936449779645,37.967774466403085,
1983-06-19,,,381.1080891519718,,,,,,,225.02964172211318,4041.957807468135,144.64692454846147,,67.04913061383937,525.0951047261964,9.76193526285487,24.87861112457009,20.708638438366297,27.909659155113403,21.554901312542825,33.26877448530639,21.20601926946491,11.19866352109586,22.259079703415768,,120.73738761761392,45.3525546330823,
1983-06-20,,,415.2611674462527,,,,,,,245.56320714689934,4271.86256560094,159.37489350407395,,73.09276220830981,548.7158486023271,10.406834329971272,26.559541343171357,22.11058428012695,29.777669631495808,23.783097831197924,36.68089025671583,23.368881286857842,12.339664281372283,24.49920449048788,,132.83122288607925,49.83831418777752,
1983-06-21,,,383.7942454499035,,,,,,,227.4262923099378,4087.47036861411,149.5604349556285,,67.59893453853954,533.3886834514519,9.837684544753955,25.057410795936146,20.856416583711948,28.11699452216667,22.36093319661896,34.4533290438279,21.934444498563,11.580728144442418,22.95719286711354,,124.39831690580074,46.601883570734245,
1983-06-22,,,350.12153817240596,,,,,,,207.32132498297426,3903.0781716272795,135.71115946699112,,61.65362554374174,518.0615183005768,9.268534759536637,23.55528024870094,19.602248887296938,26.45631941283753,20.27688106599208,31.253049671570118,19.9018483068117,10.508052809508992,20.84191313486329,,112.95917337135424,42.339544154524226,
1983-06-23,,,348.54317626011766,,,,,,,205.91307409012842,3948.590732773255,132.82402378978713,,61.330565573388725,526.3550970258324,9.34428404143572,23.734079920066996,19.750027032642585,26.6636547798908,19.80326379104223,30.55701578864324,19.473832022560632,10.283554983382,20.431707954734314,,110.80804338814954,41.60544941378713,
1983-06-24,,,348.0726087334727,,,,,,,205.49322289226131,3948.590732773255,131.9632628425462,,61.23424955738287,526.3550970258324,9.34428404143572,23.734079920066996,19.750027032642585,26.6636547798908,19.662061125218678,30.349502581311008,19.34622468315659,10.216623954474574,20.309410758174117,,110.16671270992704,41.38658886996489,
1983-06-25,,,380.4022378620043,,,,,,,224.39986492531256,4041.957807468135,143.35578312760003,,66.90465658983057,525.0951047261964,9.76193526285487,24.87861112457009,20.708638438366297,27.909659155113403,21.34309731380749,32.95750467430803,21.014608260358845,11.098266977734722,22.07563390857548,,119.77539160028014,45.02426381734894,
1983-06-26,,,380.16695409868186,,,,,,,224.189939326379,4132.982929760085,142.92540265397957,,66.85649858182762,541.6822621767075,9.913433826653039,25.23621046730221,21.004194729057595,28.324329889219936,21.272495980895716,32.85374807064192,20.95080459065682,11.06480146328101,22.01448531029538,,119.4547262611689,44.914833545437816,
1983-06-27,,,380.2845959803431,,,,,,,224.29490212584577,4132.982929760085,143.1405928907898,,66.8805775858291,541.6822621767075,9.913433826653039,25.23621046730221,21.004194729057595,28.324329889219936,21.3077966473516,32.90562637247498,20.98270642550783,11.081534220507864,22.04505960943543,,119.61505893072452,44.96954868139338,
1983-06-28,,,380.2845959803431,,,,,,,224.29490212584577,4178.495490906061,143.1405928907898,,66.8805775858291,549.975840901963,9.989183108552124,25.415010138668272,21.15197287440325,28.531665256273204,21.3077966473516,32.90562637247498,20.98270642550783,11.081534220507864,22.04505960943543,,119.61505893072452,44.96954868139338,
1983-06-29,,,383.05898368952074,,,,,,,226.77027481327048,4041.957807468135,148.21549597556455,,67.44844076353036,525.0951047261964,9.76193526285487,24.87861112457009,20.708638438366297,27.909659155113403,22.140304031269654,34.12908965737129,21.73505803074418,11.476148411774563,22.76610349748824,,123.39623772107807,46.259913971012,
1983-06-30,,,381.34337291529425,,,,,,,225.2395673210467,3996.4452463221596,145.07730502208193,,67.0972886218423,516.8015260009411,9.686185980955784,24.69981145320403,20.560860293020646,27.702323788060138,21.6255026454546,33.37253108897251,21.269822939166932,11.232129035549573,22.320228301695867,,121.05805295672518,45.46198490499342,
1983-07-01,,,414.0357311789481,,,,,,,244.46984465245382,4135.324882163015,157.1333285373007,,72.84193924996119,523.8351124265607,10.179586484274019,26.02314232907318,21.66724984409,29.15566353033601,23.415382555615743,36.140491279288135,23.036570507159805,12.16536472692586,24.180722207779045,,131.16109091154144,49.268364854907105,
1983-07-02,,,414.28081843240903,,,,,,,244.68851715134292,4180.83744330899,157.58164153065536,,72.89210384163093,532.1286911518163,10.255335766173102,26.201942000439242,21.815027989435652,29.362998897389282,23.48892561073218,36.24857107477367,23.103032663099413,12.200224637815145,24.24441866432081,,131.495117306449,49.382354721481185,
1983-07-03,,,413.3200763988422,,,,,,,243.8313209556976,4271.86256560094,155.8242545967051,,72.69545864228559,548.7158486023271,10.406834329971272,26.559541343171357,22.11058428012695,29.777669631495808,23.200636834675752,35.82489827647036,22.842501011816154,12.063573787129153,23.99472855467708,,130.18573383841138,48.93551444451078,
1983-07-04,,,412.3201204047216,,,,,,,242.93913716023002,4180.83744330899,153.99513758381806,,72.49078710827312,532.1286911518163,10.255335766173102,26.201942000439242,21.815027989435652,29.362998897389282,22.90058116980069,35.38393271088935,22.571335415582556,11.92134535070087,23.73484701198667,,128.82290614718855,48.47043578888852,
1983-07-05,,,412.02601570056856,,,,,,,242.6767301615631,4317.375126746915,153.45716199179253,,72.43058959826946,557.0094273275827,10.482583611870355,26.738341014537422,22.25836242547261,29.985004998549076,22.812329503660976,35.254236956306706,22.49158082845503,11.87951345763373,23.65841126413655,,128.4220744732995,48.33364794899963,
1983-07-06,,,411.9279807991841,,,,,,,242.5892611620075,4772.500738206667,153.27783679445062,,72.41052376160157,639.9452145801376,11.240076430861206,28.526337728198023,23.736143878929106,32.058358669081734,22.782912281614397,35.21100503811249,22.46499596607919,11.865569493278015,23.632932681519843,,128.28846391533645,48.288052002369994,
1983-07-07,,,411.63387609503104,,,,,,,242.32685416334056,4772.500738206667,152.73986120242506,,72.3503262515979,639.9452145801376,11.240076430861206,28.526337728198023,23.736143878929106,32.058358669081734,22.694660615474675,35.08130928352985,22.38524137895166,11.823737600210874,23.556496933669724,,127.88763224144738,48.1512641624811,
1983-07-08,,,445.6497055273739,,,,,,,262.73796298874885,5047.918057485446,167.21677488175897,,78.3658656747333,671.8595371815238,11.960724779876692,30.386067618165352,25.285867866035417,34.133704512517404,24.881673023264568,38.43290036946738,24.51088458901841,12.945216810389297,25.760951705078444,,139.79441272876448,52.57318939189483,
1983-07-09,,,446.0026311723576,,,,,,,263.0528513871492,5116.186899204409,167.86234559218966,,78.43810268673771,684.299905269407,12.074348702725318,30.654267125214442,25.50753508405389,34.4447075630973,24.987575022632235,38.58853527496656,24.60659009357144,12.995415082069867,25.85267460249859,,140.27541073743137,52.73733479976151,
1983-07-10,,,444.9634612176833,,,,,,,262.12567999185933,5298.23714378831,165.9614985003659,,78.22540481805807,717.4742201704289,12.377345830321659,31.369465810678676,26.098647665436495,35.27404903131037,24.675752468938548,38.13027694210787,24.324790552387512,12.847609059899302,25.582601626761495,,138.85913882302333,52.254017765487404,
1983-07-11,,,444.57132161214577,,,,,,,261.77580399363677,5184.455740923372,165.24419771099844,,78.14514147138652,696.7402733572901,12.187972625573947,30.922466632263525,25.729202302072366,34.75571061367721,24.558083580752253,37.957349269331004,24.218451102884142,12.791833202476447,25.480687296294665,,138.32469659117123,52.07163397896887,
1983-07-12,,,444.57132161214577,,,,,,,261.77580399363677,4979.649215766484,165.24419771099844,,78.14514147138652,659.4191690936404,11.847100857028064,30.11786811111626,25.064200648016943,33.822701461937505,24.558083580752253,37.957349269331004,24.218451102884142,12.791833202476447,25.480687296294665,,138.32469659117123,52.07163397896887,
1983-07-13,,,444.57132161214577,,,,,,,261.77580399363677,4843.1115323285585,165.24419771099844,,78.14514147138652,634.538432917874,11.619853011330811,29.581469097018076,24.620866211979994,33.200695360777715,24.558083580752253,37.957349269331004,24.218451102884142,12.791833202476447,25.480687296294665,,138.32469659117123,52.07163397896887,
1983-07-14,,,444.86542631629897,,,,,,,262.0382109923037,4501.767323733745,165.78217330302402,,78.20533898139018,572.3365924784579,11.051733397087673,28.24047156177263,23.512530121887615,31.64568010787822,24.646335246891972,38.08704502391366,24.29820569001167,12.833665095543587,25.557123044144788,,138.7255282650603,52.208421818857765,
1983-07-15,,,984.9158978327204,,,,,,,579.1869184919371,6803.201289096488,362.44232383011934,,173.0526876654343,688.8931675315841,19.228084594932657,50.169954647604264,41.84698553960841,55.72959583702128,53.79450217389343,83.20262903204483,53.11240064391459,28.05569031672248,55.94410961934624,,303.8186589346602,114.4909030618824,
1983-07-16,,,2329.4050697941725,,,,,,,1367.0292197665713,12511.273641357364,843.7815013007005,,409.0172737671409,971.9910264391444,39.59321330764603,104.81486269081728,87.53534593856477,115.73204979282565,124.97342922371904,193.50575375620528,123.61925844206097,65.30897541921618,130.44655755688927,,708.8688785257862,267.5753392382401,
1983-07-17,,,1387.9440359916568,,,,,,,815.2553346257716,8347.22651853464,506.2612701799326,,243.7768495267757,743.1362839204069,25.057350865720053,65.90186827651374,55.00671452151643,72.96319116566549,75.05257431718974,116.15306271516177,74.178057180637,39.186357963314514,78.21203860710486,,424.89949049861815,160.2680470882434,
1983-07-18,,,714.9690899956172,,,,,,,420.6825399417649,5515.946622977191,264.2557087244452,,125.64506599274655,605.7341438292545,14.91266115031291,38.66881409059026,32.23642339471107,43.06563187128994,39.243952488029954,60.679422562534604,38.72657105686381,20.455832877617606,40.77099919783888,,221.3789820462307,83.3861391976738,
1983-07-19,,,579.7211883531892,,,,,,,341.185437467923,5031.613253928455,214.66029061905087,,101.88507081373258,593.1821575164839,13.020071914649833,33.54404266186448,27.948365830972165,37.45932367311071,31.88630942336782,49.2967699568357,31.45921864868605,16.61686105786917,33.113103955758426,,179.78503403971942,67.70608861500651,
1983-07-20,,,713.8122781592815,,,,,,,419.6504057470084,5720.753148134078,262.1396713958112,,125.40828912006545,643.0552480929043,15.253532918858792,39.47341261173754,32.90142504876649,43.99864102302964,38.896829267880385,60.16928592784286,38.41286968082886,20.29129409822018,40.47035192296174,,219.802377462267,82.84810702744412,
1983-07-21,,,848.0406168273121,,,,,,,498.23783062547164,6364.380481193727,309.8701074488501,,148.9595995977334,684.6347599440691,17.41124464116867,45.223982890244535,37.70670612121517,50.33062300589531,45.94853322325815,71.10232658432193,45.403739520297854,23.985248688669195,47.86326990582846,,260.0067756659628,98.05395976516321,
1983-07-22,,,848.1386517286963,,,,,,,498.32529962502724,6045.7925531719,310.049432646192,,148.97966543440126,626.5797088672806,16.880999667875074,43.97238519068211,36.67225910379562,48.87927543652244,45.977950445304735,71.14555850251614,45.430324382673696,23.99919265302491,47.88874848844516,,260.1403862239258,98.09955571179286,
1983-07-23,,,713.8122781592815,,,,,,,419.6504057470084,5470.434061831215,262.1396713958112,,125.40828912006545,597.440565103999,14.836911868413827,38.4900144192242,32.08864524936541,42.858296504236684,38.896829267880385,60.16928592784286,38.41286968082886,20.29129409822018,40.47035192296174,,219.802377462267,82.84810702744412,
1983-07-24,,,714.2632387056498,,,,,,,420.0527631449643,5561.459184123165,262.96456730358375,,125.50059196873775,614.02772255451,14.988410432211996,38.847613761956325,32.38420154005672,43.272967238343206,39.03214848929462,60.36815275153625,38.53516004775774,20.355436334256463,40.587553402998594,,220.4169860288969,83.05784838194043,
1983-07-25,,,847.7465121231589,,,,,,,497.9754236268046,6045.7925531719,309.33213185682456,,148.89940208772973,626.5797088672806,16.880999667875074,43.97238519068211,36.67225910379562,48.87927543652244,45.86028155711844,70.97263082973929,45.32398493317033,23.943416795602058,47.78683415797834,,259.6059439920737,97.91717192527433,
1983-07-26,,,847.4524074190057,,,,,,,497.71301662813767,5954.7674308799515,308.79415626479897,,148.83920457772604,609.9925514167696,16.729501104076903,43.61478584794999,36.376702813104316,48.46460470241591,45.77202989097871,70.84293507515663,45.2442303460428,23.901584902534914,47.710398410128214,,259.20511231818466,97.7803840853854,
1983-07-27,,,713.0279989482067,,,,,,,418.95065375056316,5424.921500685241,260.70506981707626,,125.24776242672236,589.1469863787436,14.76116258651474,38.31121474785815,31.94086710401977,42.65096113718342,38.66149149150779,59.823430582289134,38.20019078182212,20.179742383374474,40.26652326202809,,218.73349299856278,82.48333945440704,
1983-07-28,,,713.0279989482067,,,,,,,418.95065375056316,5424.921500685241,260.70506981707626,,125.24776242672236,589.1469863787436,14.76116258651474,38.31121474785815,31.94086710401977,42.65096113718342,38.66149149150779,59.823430582289134,38.20019078182212,20.179742383374474,40.26652326202809,,218.73349299856278,82.48333945440704,
1983-07-29,,,1116.6933639661415,,,,,,,655.5876183815092,7105.484413561321,405.6896299496117,,196.10235222640495,668.2708389433327,20.817676702999393,54.5795273908658,45.54393052196472,60.50656256698744,60.11077557810684,93.05487173366848,59.438648923987515,31.40104579827865,62.70006303679528,,340.6827931892804,128.55685713386066,
1983-07-30,,,1118.0070316446918,,,,,,,656.7597029755548,7378.55978043717,408.0925875939927,,196.3712344377547,718.0323112948657,21.272172394393902,55.652325419062166,46.43059939403863,61.75057476930703,60.50496635353093,93.63417943747098,59.794886079823804,31.587894920645212,63.041476043859156,,342.4731746659849,129.16784281869775,
1983-07-31,,,1117.7717478813697,,,,,,,656.5497773766214,7378.55978043717,407.6622071203722,,196.3230764297518,718.0323112948657,21.272172394393902,55.652325419062166,46.43059939403863,61.75057476930703,60.434365020619154,93.53042283380485,59.731082410121786,31.5544294061915,62.98032744557906,,342.1525093268737,129.05841254678663,
1983-08-01,,,1117.3011803547245,,,,,,,656.1299261787542,8061.248197626798,406.8014461731312,,196.2267604137459,842.435992173698,22.408411622880173,58.334320489553065,48.64727157422338,64.86060527510602,60.2931623547956,93.32290962647261,59.60347507071774,31.487498377284073,62.85803024901886,,341.5111786486512,128.83955200296438,
1983-08-02,,,982.3669903967267,,,,,,,576.9127245034905,7349.352022848188,357.7798686992309,,172.53097591206918,788.41611223465,20.13707597772168,52.315550703996976,43.62032328375622,58.21762024166046,53.029654400682496,82.07859915899519,52.421194222142695,27.693147243473923,55.281666471311866,,300.3447844276216,113.30540844951194,
1983-08-03,,,1116.6933639661415,,,,,,,655.5876183815092,7788.172830750947,405.6896299496117,,196.10235222640495,792.674519822165,21.953915931485668,57.261522461356705,47.76060270214947,63.61659307278642,60.11077557810684,93.05487173366848,59.438648923987515,31.40104579827865,62.70006303679528,,340.6827931892804,128.55685713386066,
1983-08-04,,,1116.7913988675257,,,,,,,655.6750873810649,8061.248197626798,405.86895514695357,,196.12241806307287,842.435992173698,22.408411622880173,58.334320489553065,48.64727157422338,64.86060527510602,60.140192800153415,93.0981036518627,59.465233786363356,31.41498976263436,62.725541619411985,,340.81640374724344,128.6024530804903,
1983-08-05,,,1791.4623486575153,,,,,,,1051.7610957573843,10801.5029708923,650.9768425164553,,314.6013405714565,963.2509748143395,32.401602774489156,85.20977533274444,71.12200641033745,94.34349383537504,96.45773257071895,149.31965598924978,95.37663802923865,50.38674543168513,100.60736050794699,,546.6483748523914,206.2731708477526,
1983-08-06,,,1790.7270868971325,,,,,,,1051.105078260717,10869.771812611263,649.6319035363914,,314.45084679644737,975.6913429022227,32.51522669733778,85.47797483979353,71.34367362835592,94.65449688595496,96.23710340536965,148.99541660279317,95.17725156141984,50.28216569901728,100.41627113832169,,545.6462956676687,205.93120124803033,
1983-08-07,,,1389.1694722589612,,,,,,,816.3486971202171,9211.965180308169,508.50283514670593,,244.0276724851243,900.7142797002612,26.49658722180267,69.29906203246888,57.814499283083784,76.90256313967755,75.42028959277192,116.69346169258945,74.51036796033505,39.360657517760934,78.53052088981369,,426.56962247315596,160.83799642111381,
1983-08-08,,,1661.2044234955517,,,,,,,976.7161653609246,10590.244968719415,610.5090769557619,,291.8626964788381,1000.4604608531017,30.963509230220584,81.15780193221501,67.72061771867243,89.98119783951542,90.59742610822742,140.13750801963644,89.46245511599129,47.25752139764252,94.24632512105691,,511.85520424619796,192.91395394853365,
1983-08-09,,,1664.1454705370827,,,,,,,979.3402353475938,10704.026371584354,615.8888328760178,,292.46467157887474,1021.1944076662406,31.1528824349683,81.60480111063015,68.09006308203656,90.49953625714856,91.47994276962466,141.43446556546292,90.26000098726657,47.675840328313924,95.01068259955811,,515.8635209850886,194.2818323474226,
1983-08-10,,,2334.551902116852,,,,,,,1371.6213422432427,15287.539871261844,853.1960741611483,,410.0707301922052,1477.8993286797293,44.21391950349022,115.72164264414694,96.54981280464945,128.37950718307485,126.5178333811642,195.77542946140161,125.0149637167927,66.04103354789115,131.7841831442664,,715.8834328188449,269.9691264362959,
1983-08-11,,,2336.757687398,,,,,,,1373.5893947332445,60003.6311971824,857.2308911013403,,410.52221151723273,9626.340426243247,118.63758896934115,291.3923197613008,241.74184060675069,332.0865053129085,127.17972087721212,196.7481476207715,125.61312312024917,66.3547727458947,132.35745125314227,,718.8896703730129,270.9950352354626,
1983-08-12,,,10048.957189950013,,,,,,,5892.044767781964,156552.83999113267,3614.7562546110426,,1763.9822338150418,22876.160299875788,341.6719347178263,855.5713149092157,711.0447333634802,967.0062964545609,534.8833381988019,828.6073965812953,529.5294067331529,279.77209006381946,559.2270877179616,,3039.7871698916847,1148.2729470087525,
1983-08-13,,,22070.68950395503,,,,,,,12955.02807655487,190445.13253700585,8007.525842600872,,3875.6191239616105,22316.979381149962,494.7405359620366,1275.3693911818855,1062.6726155262686,1423.8783619845708,1186.2589610491593,1836.566893299962,1173.1804646597611,619.7909561130095,1237.7433655497057,,6725.676057517433,2538.2954467912277,
1983-08-14,,,94371.0312667547,,,,,,,55351.09816486221,561989.4976300739,34033.86773041109,,16567.51079412384,49365.22833795664,1696.6035580292064,4465.351691015412,3727.352371783036,4942.334130599922,5037.810561236498,7802.840537260876,4985.847654423215,2634.165968377778,5263.897017960119,,28609.97503015294,10804.403358149417,
1983-08-15,,,94341.62079633937,,,,,,,55324.85746499552,626822.1409825155,33980.07017120853,,16561.491043123475,61179.43123208309,1804.5084100944528,4720.051822876365,3937.862339827915,5237.683360967299,5028.985394622525,7789.870961802611,4977.8721957104635,2629.982779071064,5256.253443175107,,28569.891862764034,10790.72457416053,
1983-08-16,,,56225.13695571351,,,,,,,32987.20596858838,498782.4406917979,20323.478701402328,,9871.647959841559,59306.04679073068,1283.4421946887674,3303.7590270218866,2752.4340674883315,3690.695496240073,3009.279464866752,4660.18601622503,2977.4231059457907,1573.025003117675,3142.630950816817,,17079.04122492454,6448.237831409925,
1983-08-17,,,10826.769488023623,,,,,,,6387.254864348217,95794.89734816848,4082.633436954203,,1904.2484968439658,11438.996127931521,245.79394725306835,632.433591199579,526.8742334823398,706.6329188937195,607.8790136799178,938.6333609441938,598.4809165672636,316.0689468191452,628.6546335584511,,3410.7984795322527,1282.0566205201974,
1983-08-18,,,6514.03784091716,,,,,,,3845.552052864476,77542.14520908467,2468.820628417012,,1145.957940412902,10514.581911992933,180.947023959815,458.5101046567764,381.4630353417955,515.6225527660332,367.8300394842706,567.7789767292568,361.93508155134816,191.13627092069933,379.96864897130325,,2061.1348514264423,774.3378609680695,
1983-08-19,,,5103.049252420945,,,,,,,3012.5754367061313,29809.62968390001,1934.0476792900147,,897.7348448238737,2599.6372239675507,90.2634473199594,237.65782594834118,198.386002868659,263.00269685645486,288.153963510953,444.7918636807135,283.53605537489,149.73410717098218,297.66349880668207,,1614.671931374045,606.608614783123,
1983-08-20,,,4491.045725984463,,,,,,,2651.105751573456,25205.127475859663,1701.2606935105766,,790.0537838268433,2099.949222789316,77.72945207096866,205.1250957349816,171.26264088091804,226.78567780888972,253.45508288650873,391.24382077293865,249.40717950581993,131.7113649552179,261.8484593839949,,1420.42081741129,533.6584452160855,
1983-08-21,,,3834.2575136698556,,,,,,,2263.8761349586443,22199.971953312688,1454.7604672859463,,674.5587961644288,1917.8096006506448,67.48269559510861,177.76447986076832,148.3959591328026,196.68220612810595,216.77496802188875,334.5876594207997,213.27468227468717,112.62833219702075,223.87422378383013,,1214.351741576074,456.1629678189227,
1983-08-22,,,3052.456243417348,,,,,,,1806.2811794236004,18619.457939425025,1177.3863735584114,,537.3986866711278,1706.530834748692,55.19185131978729,144.9214932150971,120.94566353025698,160.55775551503632,175.80836807426894,271.0622577224379,172.65029226741459,91.16207749781168,180.9020569667691,,980.637659985686,367.7476566672264,
1983-08-23,,,3344.411331672663,,,,,,,1975.9030544850943,18751.400581320606,1274.9064031430453,,588.4993988443189,1563.498442508685,57.80920958836257,152.55052658174927,127.36677150639272,168.66204898236984,190.08856409072783,293.3060321161335,186.9196854978612,98.70648863033287,196.10694739697436,,1063.5410303226265,399.3180462766804,
1983-08-24,,,2908.62048441365,,,,,,,1719.1217925886842,16906.28541943496,1112.08206816587,,511.8809242000068,1470.0522228540233,51.25403147284893,134.96913065948766,112.6675960421855,149.35339240641895,165.8737763583269,255.8924890829257,163.05410591511304,86.10161440050271,171.01223788746515,,927.339427101614,348.0734011598032,
1983-08-25,,,2639.771667472052,,,,,,,1561.5970668335353,15755.56843675359,1015.9038952704248,,464.6980398979994,1411.77393532746,47.16585587392643,124.00438911657186,103.5003683333251,137.3114345418474,151.65269955938507,233.8534800971907,148.9660267866717,78.65792936218183,156.1244875912649,,846.3961884623702,317.4793118978465,
1983-08-26,,,2503.7787005791024,,,,,,,1481.4351999630703,16545.58677979216,964.9456056652322,,440.7855443603096,1631.442153321843,47.39424653143774,123.88600848609575,103.3500988392644,137.5105166211596,144.07148560716894,222.14226491321574,141.49662942443751,74.71298341332997,148.27295512129746,,803.78680021534,301.452732120794,
1983-08-27,,,2635.8502714166766,,,,,,,1558.0983068513096,17348.50807686272,1008.7308873767503,,463.89540643128396,1702.0491907114022,49.8170807403944,130.26237761438398,108.67260342042287,144.5681723887117,150.47601067752208,232.12420336942205,147.90263229163799,78.10017078795329,155.10534428659662,,841.0517661438492,315.6554740326612,
1983-08-28,,,2770.862889295782,,,,,,,1637.385483726218,18378.992179663157,1057.8959250085238,,487.60724360229494,1814.1241217272388,52.61866135884651,137.53274509950245,114.73399872830956,152.66250499153014,157.76305240927243,243.40309937145486,155.1061810301137,81.905677093248,162.702090930397,,882.3250488112493,331.2260943434174,
1983-08-29,,,2768.510051662557,,,,,,,1635.2862277368827,18378.992179663157,1053.5921202723193,,487.12566352226565,1814.1241217272388,52.61866135884651,137.53274509950245,114.73399872830956,152.66250499153014,157.05703908015468,242.36553333479367,154.46814433309348,81.57102194871086,162.09060494759603,,879.1183954201367,330.1317916243062,
1983-08-30,,,2763.8043763961077,,,,,,,1631.0877157582115,16330.926928094275,1044.98451079991,,486.16250336220696,1440.9130790907418,49.20994367338768,129.48675988802978,108.0839821877553,143.33241347413318,155.64501242191912,240.2904012614713,153.19207093905305,80.9017116596366,160.86763298199406,,872.7050886379116,327.9431861860838,
1983-08-31,,,2490.2498841880592,,,,,,,1469.3644780243915,14611.302931088214,940.1987284320552,,438.0164589001408,1278.9650574984848,44.17490205072663,116.2870224530382,97.06952766207426,128.69876352139582,140.0119089647417,216.17626020241394,137.82791841657124,72.78871633224148,144.7569107201919,,785.3485432164427,295.1604914859046,
1983-09-01,,,2223.753904879686,,,,,,,1313.939008258578,13119.241739812032,848.3243602728146,,391.31515467816286,1158.4849295325057,39.518606837560995,103.98128337487692,86.79396386312149,115.10179040392478,126.49684549491765,195.17481725334017,124.37787598515011,65.67968643845772,130.48064640679263,,707.6119579683118,265.6607049430591,
1983-09-02,,,2092.270543450418,,,,,,,1237.800715367673,12771.446054201222,805.6150297453478,,368.32568762719586,1170.8136793955016,37.85326544759518,99.39291096024932,82.94924073541955,110.11748830690536,120.26882375684397,185.45227030629917,118.1313822922047,62.376162849968686,123.80112873719371,,671.1486553875806,251.73153871096974,
1983-09-03,,,2098.7408469417865,,,,,,,1243.5736693383456,12657.664651336283,817.4504927699107,,369.65003284727646,1150.0797325823626,37.66389224284747,98.94591178183418,82.57979537205543,109.5991498892722,122.21036041191786,188.3055769071174,119.88598320901032,63.29646449744579,125.48271518989637,,679.9669522131401,254.74087118852552,
1983-09-04,,,2502.014072354184,,,,,,,1479.8607579710688,14269.9587224934,961.7177521130787,,440.4243593002875,1216.7632170590687,43.606782436483485,114.94602491779274,95.9611915719819,127.14374826849634,143.5419756103306,221.36409038571983,141.01810190167234,74.46199205492712,147.81434063419672,,801.3818101720055,300.6320050814606,
1983-09-05,,,1968.4339043291307,,,,,,,1168.4850044421078,11740.961951400786,776.8930646105463,,346.9013558363241,1058.738748379665,35.05168482914308,92.12254347513083,76.88784542753284,102.02315570408693,116.33534533840306,179.10181297840697,113.95850786457505,60.16026848122534,119.10894051169794,,645.1069763279652,241.35885631599177,
1983-09-06,,,1969.2181835402057,,,,,,,1169.184756438553,11513.399145670912,778.3276661892812,,347.06188252966723,1017.2708547533875,34.67293841964766,91.22854511830052,76.14895470080458,100.9864788688206,116.57068311477566,179.4476683239607,114.1711867635818,60.27182019607104,119.31276917263158,,646.1758607916694,241.72362388902877,
1983-09-07,,,1966.8653459069808,,,,,,,1167.0855004492175,11854.743354265724,774.0238614530765,,346.58030244963794,1079.4726951928037,35.241058033890795,92.56954265354597,77.25729079089696,102.54149412172009,115.86466978565787,178.4101022872995,113.53315006656157,59.93716505153392,118.70128318983062,,642.9692074005567,240.6293211699176,
1983-09-08,,,1966.081066695906,,,,,,,1166.3857484527723,11627.180548535849,772.5892598743417,,346.41977575629477,1038.0048015665263,34.86231162439537,91.67554429671567,76.51840006416872,101.50481728645376,115.62933200928528,178.06424694174578,113.32047116755483,59.8256133366882,118.49745452889697,,641.9003229368526,240.26455359688055,
